0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071a]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000713]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x80000712]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000710]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000714+0x00000001=0x80000715
0x8000059c:bne    t0,t1,0xfee       (0x80000715!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000717]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000718]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000719]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071a]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071b]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000714]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x80000713]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000711]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000715+0x00000001=0x80000716
0x8000059c:bne    t0,t1,0xfee       (0x80000716!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000718]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000719]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071a]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071b]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071c]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000715]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000714]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x80000712]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x80000716+0x00000001=0x80000717
0x8000059c:bne    t0,t1,0xfee       (0x80000717!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000719]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071a]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071b]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071c]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071d]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000716]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000715]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x80000713]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x80000717+0x00000001=0x80000718
0x8000059c:bne    t0,t1,0xfee       (0x80000718!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071a]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071b]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071c]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071d]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071e]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000717]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x80000716]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000714]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000718+0x00000001=0x80000719
0x8000059c:bne    t0,t1,0xfee       (0x80000719!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071b]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071c]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071d]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071e]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000071f]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000718]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x80000717]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000715]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000719+0x00000001=0x8000071a
0x8000059c:bne    t0,t1,0xfee       (0x8000071a!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071c]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071d]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071e]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000071f]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000720]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000719]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000718]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x80000716]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x8000071a+0x00000001=0x8000071b
0x8000059c:bne    t0,t1,0xfee       (0x8000071b!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071d]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071e]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000071f]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000720]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000721]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071a]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000719]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x80000717]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x8000071b+0x00000001=0x8000071c
0x8000059c:bne    t0,t1,0xfee       (0x8000071c!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071e]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000071f]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000720]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000721]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000722]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071b]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071a]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000718]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x8000071c+0x00000001=0x8000071d
0x8000059c:bne    t0,t1,0xfee       (0x8000071d!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000071f]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000720]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000721]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000722]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000723]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071c]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071b]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000719]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x8000071d+0x00000001=0x8000071e
0x8000059c:bne    t0,t1,0xfee       (0x8000071e!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000720]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000721]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000722]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000723]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000724]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071d]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071c]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071a]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x8000071e+0x00000001=0x8000071f
0x8000059c:bne    t0,t1,0xfee       (0x8000071f!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000721]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000722]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000723]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000724]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000725]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071e]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071d]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071b]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x8000071f+0x00000001=0x80000720
0x8000059c:bne    t0,t1,0xfee       (0x80000720!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000722]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000723]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000724]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000725]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000726]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000071f]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071e]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071c]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000720+0x00000001=0x80000721
0x8000059c:bne    t0,t1,0xfee       (0x80000721!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000723]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000724]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000725]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000726]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000727]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000720]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x8000071f]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071d]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000721+0x00000001=0x80000722
0x8000059c:bne    t0,t1,0xfee       (0x80000722!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000724]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000725]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000726]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000727]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000728]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000721]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000720]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071e]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x80000722+0x00000001=0x80000723
0x8000059c:bne    t0,t1,0xfee       (0x80000723!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000725]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000726]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000727]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000728]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000729]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000722]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000721]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x8000071f]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x80000723+0x00000001=0x80000724
0x8000059c:bne    t0,t1,0xfee       (0x80000724!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000726]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000727]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000728]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000729]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072a]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000723]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x80000722]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000720]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000724+0x00000001=0x80000725
0x8000059c:bne    t0,t1,0xfee       (0x80000725!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000727]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000728]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000729]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072a]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072b]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000724]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x80000723]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000721]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000725+0x00000001=0x80000726
0x8000059c:bne    t0,t1,0xfee       (0x80000726!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000728]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000729]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072a]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072b]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072c]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000725]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000724]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x80000722]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x80000726+0x00000001=0x80000727
0x8000059c:bne    t0,t1,0xfee       (0x80000727!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000729]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072a]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072b]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072c]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072d]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000726]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000725]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x80000723]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x80000727+0x00000001=0x80000728
0x8000059c:bne    t0,t1,0xfee       (0x80000728!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072a]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072b]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072c]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072d]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072e]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000727]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x80000726]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000724]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000728+0x00000001=0x80000729
0x8000059c:bne    t0,t1,0xfee       (0x80000729!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072b]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072c]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072d]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072e]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000072f]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000728]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x80000727]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000725]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000729+0x00000001=0x8000072a
0x8000059c:bne    t0,t1,0xfee       (0x8000072a!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072c]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072d]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072e]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000072f]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000730]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000729]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000728]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x80000726]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x8000072a+0x00000001=0x8000072b
0x8000059c:bne    t0,t1,0xfee       (0x8000072b!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072d]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072e]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000072f]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000730]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000731]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072a]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000729]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x80000727]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x8000072b+0x00000001=0x8000072c
0x8000059c:bne    t0,t1,0xfee       (0x8000072c!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072e]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x8000072f]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000730]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000731]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000732]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072b]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072a]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000728]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x8000072c+0x00000001=0x8000072d
0x8000059c:bne    t0,t1,0xfee       (0x8000072d!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x8000072f]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000730]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000731]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000732]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000733]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072c]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072b]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000729]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x8000072d+0x00000001=0x8000072e
0x8000059c:bne    t0,t1,0xfee       (0x8000072e!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000730]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000731]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000732]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000733]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000734]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072d]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072c]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072a]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x8000072e+0x00000001=0x8000072f
0x8000059c:bne    t0,t1,0xfee       (0x8000072f!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000731]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000732]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000733]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000734]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000735]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072e]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072d]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072b]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x8000072f+0x00000001=0x80000730
0x8000059c:bne    t0,t1,0xfee       (0x80000730!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000732]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000733]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000734]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000735]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000736]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x8000072f]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072e]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072c]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000730+0x00000001=0x80000731
0x8000059c:bne    t0,t1,0xfee       (0x80000731!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000733]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000734]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000735]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000736]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000737]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000730]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x8000072f]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072d]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000731+0x00000001=0x80000732
0x8000059c:bne    t0,t1,0xfee       (0x80000732!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000734]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000735]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000736]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000737]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000738]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000731]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x80000730]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072e]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x80000732+0x00000001=0x80000733
0x8000059c:bne    t0,t1,0xfee       (0x80000733!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000735]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000736]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000737]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000738]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x80000739]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000732]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x80000731]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x8000072f]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x80000733+0x00000001=0x80000734
0x8000059c:bne    t0,t1,0xfee       (0x80000734!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000736]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000737]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000738]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x80000739]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000073a]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000733]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x80000732]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x80000730]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x80000734+0x00000001=0x80000735
0x8000059c:bne    t0,t1,0xfee       (0x80000735!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000737]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000738]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x80000739]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x8000073a]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x8000073b]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x80000734]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x80000733]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x80000731]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x80000735+0x00000001=0x80000736
0x8000059c:bne    t0,t1,0xfee       (0x80000736!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x80000738]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x80000739]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x8000073a]=0xccddaabb
